,coco_url,crop_area,crop_type,obj_id,true_bbox,true_class,pred,pred_bbox,pred_class,relative_size_pred,relative_size_true
41,http://images.cocodataset.org/val2017/000000182611.jpg,"[236, 250, 224, 224]",top_L,80188.0,"[0, 0, 19, 43]",44.0,77.87074446678162,"[1, 0, 19, 43]",bottle,0.2615906762295082,0.2615906762295082
42,http://images.cocodataset.org/val2017/000000182611.jpg,"[31, 250, 224, 224]",top_R,80188.0,"[205, 0, 19, 43]",44.0,,,,,0.2615906762295082
43,http://images.cocodataset.org/val2017/000000182611.jpg,"[236, 69, 224, 224]",bot_L,80188.0,"[0, 181, 19, 43]",44.0,84.08992290496826,"[0, 178, 20, 44]",bottle,0.2817622950819672,0.2615906762295082
44,http://images.cocodataset.org/val2017/000000182611.jpg,"[31, 69, 224, 224]",bot_R,80188.0,"[205, 181, 19, 43]",44.0,,,,,0.2615906762295082
45,http://images.cocodataset.org/val2017/000000425226.jpg,"[141, 268, 224, 224]",centr,80610.0,"[90, 98, 44, 27]",44.0,,,,,0.38037909836065575
46,http://images.cocodataset.org/val2017/000000425226.jpg,"[231, 366, 224, 224]",top_L,80610.0,"[0, 0, 44, 27]",44.0,,,,,0.38037909836065575
47,http://images.cocodataset.org/val2017/000000425226.jpg,"[51, 366, 224, 224]",top_R,80610.0,"[180, 0, 44, 27]",44.0,81.94963335990906,"[180, 0, 42, 25]",bottle,0.3361936475409836,0.38037909836065575
48,http://images.cocodataset.org/val2017/000000425226.jpg,"[231, 169, 224, 224]",bot_L,80610.0,"[0, 197, 44, 27]",44.0,,,,,0.38037909836065575
49,http://images.cocodataset.org/val2017/000000425226.jpg,"[51, 169, 224, 224]",bot_R,80610.0,"[180, 197, 44, 27]",44.0,,,,,0.38037909836065575
50,http://images.cocodataset.org/val2017/000000195165.jpg,"[274, 155, 224, 224]",centr,85583.0,"[102, 89, 19, 46]",44.0,,,,,0.27984118852459017
51,http://images.cocodataset.org/val2017/000000195165.jpg,"[376, 244, 224, 224]",top_L,85583.0,"[0, 0, 19, 46]",44.0,,,,,0.27984118852459017
52,http://images.cocodataset.org/val2017/000000195165.jpg,"[171, 244, 224, 224]",top_R,85583.0,"[205, 0, 19, 46]",44.0,65.93725085258484,"[203, 0, 19, 45]",bottle,0.2737576844262295,0.27984118852459017
53,http://images.cocodataset.org/val2017/000000195165.jpg,"[376, 66, 224, 224]",bot_L,85583.0,"[0, 178, 19, 46]",44.0,,,,,0.27984118852459017
54,http://images.cocodataset.org/val2017/000000195165.jpg,"[171, 66, 224, 224]",bot_R,85583.0,"[205, 178, 19, 46]",44.0,,,,,0.27984118852459017
55,http://images.cocodataset.org/val2017/000000090108.jpg,"[110, 128, 224, 224]",centr,87649.0,"[104, 96, 16, 32]",44.0,72.55163788795471,"[105, 96, 15, 33]",bottle,0.15849129098360656,0.16393442622950818
56,http://images.cocodataset.org/val2017/000000090108.jpg,"[214, 224, 224, 224]",top_L,87649.0,"[0, 0, 16, 32]",44.0,70.87733149528503,"[2, 3, 14, 30]",bottle,0.13447745901639344,0.16393442622950818
57,http://images.cocodataset.org/val2017/000000090108.jpg,"[6, 224, 224, 224]",top_R,87649.0,"[208, 0, 16, 32]",44.0,,,,,0.16393442622950818
58,http://images.cocodataset.org/val2017/000000090108.jpg,"[214, 32, 224, 224]",bot_L,87649.0,"[0, 192, 16, 32]",44.0,,,,,0.16393442622950818
59,http://images.cocodataset.org/val2017/000000090108.jpg,"[6, 32, 224, 224]",bot_R,87649.0,"[208, 192, 16, 32]",44.0,,,,,0.16393442622950818
60,http://images.cocodataset.org/val2017/000000195165.jpg,"[236, 96, 224, 224]",centr,89346.0,"[108, 90, 9, 44]",44.0,,,,,0.12679303278688525
61,http://images.cocodataset.org/val2017/000000195165.jpg,"[344, 186, 224, 224]",top_L,89346.0,"[0, 0, 9, 44]",44.0,,,,,0.12679303278688525
62,http://images.cocodataset.org/val2017/000000195165.jpg,"[129, 186, 224, 224]",top_R,89346.0,"[215, 0, 9, 44]",44.0,,,,,0.12679303278688525
63,http://images.cocodataset.org/val2017/000000195165.jpg,"[344, 6, 224, 224]",bot_L,89346.0,"[0, 180, 9, 44]",44.0,,,,,0.12679303278688525
64,http://images.cocodataset.org/val2017/000000195165.jpg,"[129, 6, 224, 224]",bot_R,89346.0,"[215, 180, 9, 44]",44.0,,,,,0.12679303278688525
65,http://images.cocodataset.org/val2017/000000062025.jpg,"[116, 180, 224, 224]",centr,90774.0,"[108, 100, 7, 23]",44.0,,,,,0.05154969262295082
66,http://images.cocodataset.org/val2017/000000062025.jpg,"[224, 280, 224, 224]",top_L,90774.0,"[0, 0, 7, 23]",44.0,,,,,0.05154969262295082
67,http://images.cocodataset.org/val2017/000000062025.jpg,"[7, 280, 224, 224]",top_R,90774.0,"[217, 0, 7, 23]",44.0,,,,,0.05154969262295082
68,http://images.cocodataset.org/val2017/000000062025.jpg,"[224, 79, 224, 224]",bot_L,90774.0,"[0, 201, 7, 23]",44.0,,,,,0.05154969262295082
69,http://images.cocodataset.org/val2017/000000062025.jpg,"[7, 79, 224, 224]",bot_R,90774.0,"[217, 201, 7, 23]",44.0,78.62865328788757,"[213, 199, 10, 25]",bottle,0.08004610655737705,0.05154969262295082
70,http://images.cocodataset.org/val2017/000000441586.jpg,"[300, 73, 224, 224]",centr,128928.0,"[96, 73, 31, 78]",2.0,97.04236388206482,"[89, 62, 42, 72]",person,0.9682377049180327,0.7742059426229508
71,http://images.cocodataset.org/val2017/000000441586.jpg,"[396, 146, 224, 224]",top_L,128928.0,"[0, 0, 31, 78]",2.0,75.54696202278137,"[0, 0, 36, 79]",person,0.9106045081967212,0.7742059426229508
72,http://images.cocodataset.org/val2017/000000441586.jpg,"[203, 146, 224, 224]",top_R,128928.0,"[193, 0, 31, 78]",2.0,80.06342053413391,"[183, 13, 39, 68]",bicycle,0.8491290983606558,0.7742059426229508
73,http://images.cocodataset.org/val2017/000000441586.jpg,"[396, 0, 224, 224]",bot_L,128928.0,"[0, 146, 31, 78]",2.0,88.14800977706909,"[-1, 134, 34, 68]",person,0.7402663934426229,0.7742059426229508
74,http://images.cocodataset.org/val2017/000000441586.jpg,"[203, 0, 224, 224]",bot_R,128928.0,"[193, 146, 31, 78]",2.0,71.61787152290344,"[186, 138, 38, 60]",person,0.7300204918032788,0.7742059426229508
75,http://images.cocodataset.org/val2017/000000570834.jpg,"[162, 148, 224, 224]",centr,131609.0,"[97, 82, 30, 60]",2.0,,,,,0.5763319672131147
76,http://images.cocodataset.org/val2017/000000570834.jpg,"[259, 230, 224, 224]",top_L,131609.0,"[0, 0, 30, 60]",2.0,69.47425603866577,"[3, 0, 32, 64]",bicycle,0.6557377049180327,0.5763319672131147
77,http://images.cocodataset.org/val2017/000000570834.jpg,"[65, 230, 224, 224]",top_R,131609.0,"[194, 0, 30, 60]",2.0,62.65831589698792,"[197, 10, 25, 53]",bicycle,0.4242443647540984,0.5763319672131147
78,http://images.cocodataset.org/val2017/000000570834.jpg,"[259, 66, 224, 224]",bot_L,131609.0,"[0, 164, 30, 60]",2.0,,,,,0.5763319672131147
79,http://images.cocodataset.org/val2017/000000570834.jpg,"[65, 66, 224, 224]",bot_R,131609.0,"[194, 164, 30, 60]",2.0,61.048221588134766,"[183, 163, 38, 60]",bicycle,0.7300204918032788,0.5763319672131147
80,http://images.cocodataset.org/val2017/000000177934.jpg,"[224, 88, 224, 224]",centr,134933.0,"[75, 82, 75, 60]",3.0,99.8296082019806,"[76, 83, 68, 63]",car,1.371670081967213,1.4408299180327868
81,http://images.cocodataset.org/val2017/000000177934.jpg,"[299, 170, 224, 224]",top_L,134933.0,"[0, 0, 75, 60]",3.0,98.98534417152403,"[3, 0, 71, 60]",car,1.363985655737705,1.4408299180327868
82,http://images.cocodataset.org/val2017/000000177934.jpg,"[150, 170, 224, 224]",top_R,134933.0,"[149, 0, 75, 60]",3.0,99.40086603164671,"[151, 5, 64, 62]",car,1.2704918032786885,1.4408299180327868
83,http://images.cocodataset.org/val2017/000000177934.jpg,"[299, 6, 224, 224]",bot_L,134933.0,"[0, 164, 75, 60]",3.0,99.33063387870789,"[3, 168, 70, 54]",car,1.210297131147541,1.4408299180327868
84,http://images.cocodataset.org/val2017/000000177934.jpg,"[150, 6, 224, 224]",bot_R,134933.0,"[149, 164, 75, 60]",3.0,99.7870683670044,"[151, 169, 64, 55]",car,1.1270491803278688,1.4408299180327868
85,http://images.cocodataset.org/val2017/000000577932.jpg,"[114, 142, 224, 224]",centr,140876.0,"[69, 85, 85, 55]",3.0,99.8532772064209,"[68, 82, 84, 60]",car,1.6137295081967213,1.4968621926229508
86,http://images.cocodataset.org/val2017/000000577932.jpg,"[183, 227, 224, 224]",top_L,140876.0,"[0, 0, 85, 55]",3.0,84.08150672912598,"[1, 1, 81, 55]",car,1.426421618852459,1.4968621926229508
87,http://images.cocodataset.org/val2017/000000577932.jpg,"[44, 227, 224, 224]",top_R,140876.0,"[139, 0, 85, 55]",3.0,89.66950178146362,"[139, 1, 80, 55]",car,1.408811475409836,1.4968621926229508
88,http://images.cocodataset.org/val2017/000000577932.jpg,"[183, 58, 224, 224]",bot_L,140876.0,"[0, 169, 85, 55]",3.0,86.57283782958984,"[0, 167, 84, 56]",car,1.5061475409836065,1.4968621926229508
89,http://images.cocodataset.org/val2017/000000577932.jpg,"[44, 58, 224, 224]",bot_R,140876.0,"[139, 169, 85, 55]",3.0,96.33488655090332,"[140, 167, 80, 56]",car,1.4344262295081966,1.4968621926229508
90,http://images.cocodataset.org/val2017/000000414510.jpg,"[92, 89, 224, 224]",centr,147483.0,"[78, 75, 68, 74]",3.0,70.16518115997314,"[78, 75, 64, 75]",car,1.5368852459016393,1.6111680327868854
91,http://images.cocodataset.org/val2017/000000414510.jpg,"[170, 164, 224, 224]",top_L,147483.0,"[0, 0, 68, 74]",3.0,,,,,1.6111680327868854
92,http://images.cocodataset.org/val2017/000000414510.jpg,"[14, 164, 224, 224]",top_R,147483.0,"[156, 0, 68, 74]",3.0,67.1358048915863,"[155, 0, 63, 80]",truck,1.6137295081967213,1.6111680327868854
93,http://images.cocodataset.org/val2017/000000414510.jpg,"[170, 14, 224, 224]",bot_L,147483.0,"[0, 150, 68, 74]",3.0,73.7659215927124,"[2, 148, 60, 72]",truck,1.3831967213114753,1.6111680327868854
94,http://images.cocodataset.org/val2017/000000414510.jpg,"[14, 14, 224, 224]",bot_R,147483.0,"[156, 150, 68, 74]",3.0,77.21619606018066,"[154, 140, 65, 82]",truck,1.7065829918032787,1.6111680327868854
95,http://images.cocodataset.org/val2017/000000246963.jpg,"[300, 110, 224, 224]",centr,153356.0,"[94, 83, 37, 57]",4.0,,,,,0.6752689549180328
96,http://images.cocodataset.org/val2017/000000246963.jpg,"[394, 193, 224, 224]",top_L,153356.0,"[0, 0, 37, 57]",4.0,,,,,0.6752689549180328
97,http://images.cocodataset.org/val2017/000000246963.jpg,"[207, 193, 224, 224]",top_R,153356.0,"[187, 0, 37, 57]",4.0,,,,,0.6752689549180328
98,http://images.cocodataset.org/val2017/000000246963.jpg,"[394, 26, 224, 224]",bot_L,153356.0,"[0, 167, 37, 57]",4.0,72.80001640319824,"[0, 150, 51, 71]",motorcycle,1.1593878073770492,0.6752689549180328
99,http://images.cocodataset.org/val2017/000000246963.jpg,"[207, 26, 224, 224]",bot_R,153356.0,"[187, 167, 37, 57]",4.0,,,,,0.6752689549180328
100,http://images.cocodataset.org/val2017/000000246963.jpg,"[89, 84, 224, 224]",centr,155249.0,"[79, 67, 66, 91]",4.0,98.6932337284088,"[63, 66, 86, 89]",motorcycle,2.4506915983606556,1.9230276639344264
101,http://images.cocodataset.org/val2017/000000246963.jpg,"[168, 151, 224, 224]",top_L,155249.0,"[0, 0, 66, 91]",4.0,97.51190543174744,"[0, 2, 72, 87]",motorcycle,2.0056352459016393,1.9230276639344264
102,http://images.cocodataset.org/val2017/000000246963.jpg,"[10, 151, 224, 224]",top_R,155249.0,"[158, 0, 66, 91]",4.0,98.55831265449524,"[140, 0, 84, 91]",motorcycle,2.4474897540983607,1.9230276639344264
103,http://images.cocodataset.org/val2017/000000246963.jpg,"[168, 18, 224, 224]",bot_L,155249.0,"[0, 133, 66, 91]",4.0,97.49094247817992,"[-2, 129, 68, 94]",motorcycle,2.0466188524590163,1.9230276639344264
104,http://images.cocodataset.org/val2017/000000246963.jpg,"[10, 18, 224, 224]",bot_R,155249.0,"[158, 133, 66, 91]",4.0,99.5014786720276,"[140, 129, 85, 95]",motorcycle,2.5854892418032787,1.9230276639344264
105,http://images.cocodataset.org/val2017/000000441247.jpg,"[156, 84, 224, 224]",centr,185180.0,"[90, 79, 45, 67]",1.0,,,,,0.9653560450819672
106,http://images.cocodataset.org/val2017/000000441247.jpg,"[246, 163, 224, 224]",top_L,185180.0,"[0, 0, 45, 67]",1.0,,,,,0.9653560450819672
107,http://images.cocodataset.org/val2017/000000441247.jpg,"[67, 163, 224, 224]",top_R,185180.0,"[179, 0, 45, 67]",1.0,,,,,0.9653560450819672
108,http://images.cocodataset.org/val2017/000000441247.jpg,"[246, 6, 224, 224]",bot_L,185180.0,"[0, 157, 45, 67]",1.0,97.58163094520567,"[0, 154, 46, 67]",person,0.9868084016393444,0.9653560450819672
109,http://images.cocodataset.org/val2017/000000441247.jpg,"[67, 6, 224, 224]",bot_R,185180.0,"[179, 157, 45, 67]",1.0,98.9057719707489,"[177, 158, 46, 65]",person,0.9573514344262296,0.9653560450819672
110,http://images.cocodataset.org/val2017/000000165681.jpg,"[234, 59, 224, 224]",centr,187195.0,"[83, 57, 59, 110]",1.0,99.88569617271423,"[76, 53, 62, 120]",person,2.382172131147541,2.077996926229508
111,http://images.cocodataset.org/val2017/000000165681.jpg,"[317, 116, 224, 224]",top_L,187195.0,"[0, 0, 59, 110]",1.0,99.44884777069092,"[-1, 2, 57, 118]",person,2.153560450819672,2.077996926229508
112,http://images.cocodataset.org/val2017/000000165681.jpg,"[152, 116, 224, 224]",top_R,187195.0,"[165, 0, 59, 110]",1.0,95.99023461341858,"[163, 2, 59, 147]",person,2.7769595286885247,2.077996926229508
113,http://images.cocodataset.org/val2017/000000165681.jpg,"[317, 2, 224, 224]",bot_L,187195.0,"[0, 114, 59, 110]",1.0,99.9628722667694,"[0, 111, 56, 114]",person,2.0440573770491803,2.077996926229508
114,http://images.cocodataset.org/val2017/000000165681.jpg,"[152, 2, 224, 224]",bot_R,187195.0,"[165, 114, 59, 110]",1.0,99.8214066028595,"[157, 106, 59, 119]",person,2.248014856557377,2.077996926229508
115,http://images.cocodataset.org/val2017/000000577932.jpg,"[288, 170, 224, 224]",centr,229636.0,"[98, 64, 28, 97]",1.0,99.62701797485352,"[99, 67, 29, 94]",person,0.8728227459016394,0.8696209016393442
116,http://images.cocodataset.org/val2017/000000577932.jpg,"[386, 234, 224, 224]",top_L,229636.0,"[0, 0, 28, 97]",1.0,99.07901287078856,"[1, 1, 26, 97]",person,0.8075051229508197,0.8696209016393442
117,http://images.cocodataset.org/val2017/000000577932.jpg,"[190, 234, 224, 224]",top_R,229636.0,"[196, 0, 28, 97]",1.0,99.07874464988708,"[196, 2, 26, 94]",person,0.782530737704918,0.8696209016393442
118,http://images.cocodataset.org/val2017/000000577932.jpg,"[386, 107, 224, 224]",bot_L,229636.0,"[0, 127, 28, 97]",1.0,99.61495995521544,"[1, 127, 26, 96]",person,0.7991803278688524,0.8696209016393442
119,http://images.cocodataset.org/val2017/000000577932.jpg,"[190, 107, 224, 224]",bot_R,229636.0,"[196, 127, 28, 97]",1.0,98.97135496139526,"[195, 128, 28, 93]",person,0.8337602459016393,0.8696209016393442
120,http://images.cocodataset.org/val2017/000000038829.jpg,"[321, 66, 224, 224]",centr,233942.0,"[93, 62, 38, 100]",1.0,99.81877207756042,"[87, 62, 44, 78]",person,1.0988729508196722,1.2167008196721312
121,http://images.cocodataset.org/val2017/000000038829.jpg,"[414, 128, 224, 224]",top_L,233942.0,"[0, 0, 38, 100]",1.0,99.55101013183594,"[0, 2, 38, 91]",person,1.1071977459016393,1.2167008196721312
122,http://images.cocodataset.org/val2017/000000038829.jpg,"[228, 128, 224, 224]",top_R,233942.0,"[186, 0, 38, 100]",1.0,93.46527457237244,"[182, 2, 41, 90]",person,1.1814805327868854,1.2167008196721312
123,http://images.cocodataset.org/val2017/000000038829.jpg,"[414, 4, 224, 224]",bot_L,233942.0,"[0, 124, 38, 100]",1.0,99.9098777770996,"[0, 125, 38, 89]",person,1.0828637295081969,1.2167008196721312
124,http://images.cocodataset.org/val2017/000000038829.jpg,"[228, 4, 224, 224]",bot_R,233942.0,"[186, 124, 38, 100]",1.0,92.22387671470642,"[183, 127, 39, 97]",person,1.2112576844262295,1.2167008196721312
125,http://images.cocodataset.org/val2017/000000414510.jpg,"[110, 120, 224, 224]",centr,235367.0,"[83, 67, 57, 90]",1.0,86.4148497581482,"[99, 61, 38, 96]",person,1.168032786885246,1.642546106557377
126,http://images.cocodataset.org/val2017/000000414510.jpg,"[193, 187, 224, 224]",top_L,235367.0,"[0, 0, 57, 90]",1.0,91.0335898399353,"[16, 0, 41, 90]",person,1.1814805327868854,1.642546106557377
127,http://images.cocodataset.org/val2017/000000414510.jpg,"[26, 187, 224, 224]",top_R,235367.0,"[167, 0, 57, 90]",1.0,96.80312871932983,"[184, 0, 37, 91]",person,1.078060963114754,1.642546106557377
128,http://images.cocodataset.org/val2017/000000414510.jpg,"[193, 53, 224, 224]",bot_L,235367.0,"[0, 134, 57, 90]",1.0,95.71401476860046,"[18, 132, 38, 89]",person,1.0828637295081969,1.642546106557377
129,http://images.cocodataset.org/val2017/000000414510.jpg,"[26, 53, 224, 224]",bot_R,235367.0,"[167, 134, 57, 90]",1.0,61.5633487701416,"[171, 64, 52, 163]",truck,2.7138831967213113,1.642546106557377
130,http://images.cocodataset.org/val2017/000000570834.jpg,"[152, 144, 224, 224]",centr,241343.0,"[94, 79, 36, 67]",2.0,73.45336079597473,"[92, 83, 30, 64]",bicycle,0.6147540983606558,0.7722848360655737
131,http://images.cocodataset.org/val2017/000000570834.jpg,"[246, 223, 224, 224]",top_L,241343.0,"[0, 0, 36, 67]",2.0,64.07522559165955,"[0, 5, 25, 62]",bicycle,0.4962858606557377,0.7722848360655737
132,http://images.cocodataset.org/val2017/000000570834.jpg,"[58, 223, 224, 224]",top_R,241343.0,"[188, 0, 36, 67]",2.0,91.57603979110718,"[186, 7, 34, 61]",bicycle,0.6640625,0.7722848360655737
133,http://images.cocodataset.org/val2017/000000570834.jpg,"[246, 66, 224, 224]",bot_L,241343.0,"[0, 157, 36, 67]",2.0,68.66956949234009,"[0, 163, 26, 59]",bicycle,0.49116290983606553,0.7722848360655737
134,http://images.cocodataset.org/val2017/000000570834.jpg,"[58, 66, 224, 224]",bot_R,241343.0,"[188, 157, 36, 67]",2.0,77.10509300231934,"[186, 164, 35, 58]",bicycle,0.6499743852459017,0.7722848360655737
135,http://images.cocodataset.org/val2017/000000492077.jpg,"[172, 174, 224, 224]",centr,241573.0,"[95, 65, 34, 95]",2.0,,,,,1.0341956967213115
136,http://images.cocodataset.org/val2017/000000492077.jpg,"[267, 239, 224, 224]",top_L,241573.0,"[0, 0, 34, 95]",2.0,,,,,1.0341956967213115
137,http://images.cocodataset.org/val2017/000000492077.jpg,"[77, 239, 224, 224]",top_R,241573.0,"[190, 0, 34, 95]",2.0,,,,,1.0341956967213115
